(8006,(2021,01,22,19,21,06),-1,[(,60000,,,[('force', 0)]),(,60000,,,[('force', 0)]),(,80000,,.,[('force', 0)])])
(8006,(2021,01,22,19,21,06),-1,[(,60000,,,[('force', 0)]),(,60000,,,[('force', 0)]),(,80000,,.,[('force', 0)])])
(8006,(2021,01,22,19,21,06),-1,[(,60000,,,[('force', 0)]),(,60000,,,[('force', 0)]),(,80000,,.,[('force', 0)])])
(8006,(2021,01,22,19,21,06),-1,[(,60000,,,[('force', 0)]),(,60000,,,[('force', 0)]),(,80000,,.,[('force', 0)])])
(8006,(2021,01,22,19,21,06),-1,[(,60000,,,[('force', 0)]),(,60000,,,[('force', 0)]),(,80000,,.,[('force', 0)])])
(8006,(2021,01,22,19,21,06),-1,[(,60000,,,[('force', 0)]),(,60000,,,[('force', 0)]),(,80000,,.,[('force', 0)])])
(8006,(2021,01,22,19,21,06),-1,[(,60000,,,[('force', 0)]),(,60000,,,[('force', 0)]),(,80000,,.,[('force', 0)])])
(8006,(2021,01,22,19,21,35),-1,[(,60000,,,[('force', 0)]),(,60000,,,[('force', 0)]),(,80000,,.,[('force', 0)])])
(8006,(2021,01,22,19,21,35),-1,[(,60000,,,[('force', 0)]),(,60000,,,[('force', 0)]),(,80000,,.,[('force', 0)])])
(8006,(2021,01,22,19,21,35),-1,[(,60000,,,[('force', 0)]),(,60000,,,[('force', 0)]),(,80000,,.,[('force', 0)])])
(8006,(2021,01,22,19,21,35),-1,[(,60000,,,[('force', 0)]),(,60000,,,[('force', 0)]),(,80000,,.,[('force', 0)])])
(8006,(2021,01,22,19,21,35),-1,[(,60000,,,[('force', 0)]),(,60000,,,[('force', 0)]),(,80000,,.,[('force', 0)])])
(8006,(2021,01,22,19,21,35),-1,[(,60000,,,[('force', 0)]),(,60000,,,[('force', 0)]),(,80000,,.,[('force', 0)])])
(8006,(2021,01,22,19,21,35),-1,[(,60000,,,[('force', 0)]),(,60000,,,[('force', 0)]),(,80000,,.,[('force', 0)])])
