(6468,(2021,01,22,18,25,14),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,14),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,14),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,14),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,14),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,14),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,14),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,14),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,37),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,37),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,37),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,37),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,37),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,37),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,37),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6468,(2021,01,22,18,25,37),-1,[(,75000,,,[('force', 0)]),(,68000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,111111,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
