(7118,(2021,01,22,19,21,06),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,06),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,06),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,06),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,06),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,06),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,06),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,06),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,35),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,35),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,35),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,35),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,35),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,35),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,35),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,21,35),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,24,09),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,24,09),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,24,09),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,24,09),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,24,09),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,24,09),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,24,09),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
(7118,(2021,01,22,19,24,09),-1,[(,550000,,,[('force', 0)]),(,550000,,,[('force', 0)]),(,420000,,,[('force', 0)]),(,850000,,,[('force', 0)]),(,450000,,.,[('force', 0)])])
