(2656,(2021,01,22,18,25,14),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,14),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,14),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,14),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,14),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,14),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,14),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,14),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,14),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,14),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,14),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,14),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,37),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,37),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,37),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,37),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,37),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,37),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,37),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,37),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,37),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,37),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,37),-1,[(,,70000,.,[('force', 0)])])
(2656,(2021,01,22,18,25,37),-1,[(,,70000,.,[('force', 0)])])
