(8004,(2021,01,22,19,21,06),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,06),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,06),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,06),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,06),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,06),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,06),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,06),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,35),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,35),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,35),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,35),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,35),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,35),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,35),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
(8004,(2021,01,22,19,21,35),-1,[(,9185,,,[('force', 0)]),(,8500,,.,[('force', 0)])])
