(8534,(2021,01,22,18,25,14),-1,[(,1899,,.,[('force', 0)])])
(8534,(2021,01,22,18,25,14),-1,[(,1899,,.,[('force', 0)])])
(8534,(2021,01,22,18,25,14),-1,[(,1899,,.,[('force', 0)])])
(8534,(2021,01,22,18,25,14),-1,[(,1899,,.,[('force', 0)])])
(8534,(2021,01,22,18,25,14),-1,[(,1899,,.,[('force', 0)])])
(8534,(2021,01,22,18,25,14),-1,[(,1899,,.,[('force', 0)])])
(8534,(2021,01,22,18,25,14),-1,[(,1899,,.,[('force', 0)])])
(8534,(2021,01,22,18,25,37),-1,[(,1899,,.,[('force', 0)])])
(8534,(2021,01,22,18,25,37),-1,[(,1899,,.,[('force', 0)])])
(8534,(2021,01,22,18,25,37),-1,[(,1899,,.,[('force', 0)])])
(8534,(2021,01,22,18,25,37),-1,[(,1899,,.,[('force', 0)])])
(8534,(2021,01,22,18,25,37),-1,[(,1899,,.,[('force', 0)])])
(8534,(2021,01,22,18,25,37),-1,[(,1899,,.,[('force', 0)])])
(8534,(2021,01,22,18,25,37),-1,[(,1899,,.,[('force', 0)])])
