(8876,(2021,01,22,18,25,14),-1,[(,27000000,,,[('force', 0)]),(,26000000,,,[('force', 0)]),(,30500000,,,[('force', 0)]),(,27499999,,,[('force', 0)]),(,28222222,,,[('force', 0)]),(,28799999,,,[('force', 0)]),(,29999999,,,[('force', 0)]),(,26000000,,.,[('force', 0)])])
(8876,(2021,01,22,18,25,14),-1,[(,27000000,,,[('force', 0)]),(,26000000,,,[('force', 0)]),(,30500000,,,[('force', 0)]),(,27499999,,,[('force', 0)]),(,28222222,,,[('force', 0)]),(,28799999,,,[('force', 0)]),(,29999999,,,[('force', 0)]),(,26000000,,.,[('force', 0)])])
(8876,(2021,01,22,18,25,14),-1,[(,27000000,,,[('force', 0)]),(,26000000,,,[('force', 0)]),(,30500000,,,[('force', 0)]),(,27499999,,,[('force', 0)]),(,28222222,,,[('force', 0)]),(,28799999,,,[('force', 0)]),(,29999999,,,[('force', 0)]),(,26000000,,.,[('force', 0)])])
(8876,(2021,01,22,18,25,14),-1,[(,27000000,,,[('force', 0)]),(,26000000,,,[('force', 0)]),(,30500000,,,[('force', 0)]),(,27499999,,,[('force', 0)]),(,28222222,,,[('force', 0)]),(,28799999,,,[('force', 0)]),(,29999999,,,[('force', 0)]),(,26000000,,.,[('force', 0)])])
(8876,(2021,01,22,18,25,14),-1,[(,27000000,,,[('force', 0)]),(,26000000,,,[('force', 0)]),(,30500000,,,[('force', 0)]),(,27499999,,,[('force', 0)]),(,28222222,,,[('force', 0)]),(,28799999,,,[('force', 0)]),(,29999999,,,[('force', 0)]),(,26000000,,.,[('force', 0)])])
(8876,(2021,01,22,18,25,14),-1,[(,27000000,,,[('force', 0)]),(,26000000,,,[('force', 0)]),(,30500000,,,[('force', 0)]),(,27499999,,,[('force', 0)]),(,28222222,,,[('force', 0)]),(,28799999,,,[('force', 0)]),(,29999999,,,[('force', 0)]),(,26000000,,.,[('force', 0)])])
(8876,(2021,01,22,18,25,14),-1,[(,27000000,,,[('force', 0)]),(,26000000,,,[('force', 0)]),(,30500000,,,[('force', 0)]),(,27499999,,,[('force', 0)]),(,28222222,,,[('force', 0)]),(,28799999,,,[('force', 0)]),(,29999999,,,[('force', 0)]),(,26000000,,.,[('force', 0)])])
(8876,(2021,01,22,18,25,37),-1,[(,27000000,,,[('force', 0)]),(,26000000,,,[('force', 0)]),(,30500000,,,[('force', 0)]),(,27499999,,,[('force', 0)]),(,28222222,,,[('force', 0)]),(,28799999,,,[('force', 0)]),(,29999999,,,[('force', 0)]),(,26000000,,.,[('force', 0)])])
(8876,(2021,01,22,18,25,37),-1,[(,27000000,,,[('force', 0)]),(,26000000,,,[('force', 0)]),(,30500000,,,[('force', 0)]),(,27499999,,,[('force', 0)]),(,28222222,,,[('force', 0)]),(,28799999,,,[('force', 0)]),(,29999999,,,[('force', 0)]),(,26000000,,.,[('force', 0)])])
(8876,(2021,01,22,18,25,37),-1,[(,27000000,,,[('force', 0)]),(,26000000,,,[('force', 0)]),(,30500000,,,[('force', 0)]),(,27499999,,,[('force', 0)]),(,28222222,,,[('force', 0)]),(,28799999,,,[('force', 0)]),(,29999999,,,[('force', 0)]),(,26000000,,.,[('force', 0)])])
(8876,(2021,01,22,18,25,37),-1,[(,27000000,,,[('force', 0)]),(,26000000,,,[('force', 0)]),(,30500000,,,[('force', 0)]),(,27499999,,,[('force', 0)]),(,28222222,,,[('force', 0)]),(,28799999,,,[('force', 0)]),(,29999999,,,[('force', 0)]),(,26000000,,.,[('force', 0)])])
(8876,(2021,01,22,18,25,37),-1,[(,27000000,,,[('force', 0)]),(,26000000,,,[('force', 0)]),(,30500000,,,[('force', 0)]),(,27499999,,,[('force', 0)]),(,28222222,,,[('force', 0)]),(,28799999,,,[('force', 0)]),(,29999999,,,[('force', 0)]),(,26000000,,.,[('force', 0)])])
(8876,(2021,01,22,18,25,37),-1,[(,27000000,,,[('force', 0)]),(,26000000,,,[('force', 0)]),(,30500000,,,[('force', 0)]),(,27499999,,,[('force', 0)]),(,28222222,,,[('force', 0)]),(,28799999,,,[('force', 0)]),(,29999999,,,[('force', 0)]),(,26000000,,.,[('force', 0)])])
(8876,(2021,01,22,18,25,37),-1,[(,27000000,,,[('force', 0)]),(,26000000,,,[('force', 0)]),(,30500000,,,[('force', 0)]),(,27499999,,,[('force', 0)]),(,28222222,,,[('force', 0)]),(,28799999,,,[('force', 0)]),(,29999999,,,[('force', 0)]),(,26000000,,.,[('force', 0)])])
