(7883,(2021,01,22,19,21,06),-1,[(,35000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7883,(2021,01,22,19,21,06),-1,[(,35000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7883,(2021,01,22,19,21,06),-1,[(,35000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7883,(2021,01,22,19,21,06),-1,[(,35000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7883,(2021,01,22,19,21,06),-1,[(,35000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7883,(2021,01,22,19,21,06),-1,[(,35000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7883,(2021,01,22,19,21,06),-1,[(,35000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7883,(2021,01,22,19,21,35),-1,[(,35000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7883,(2021,01,22,19,21,35),-1,[(,35000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7883,(2021,01,22,19,21,35),-1,[(,35000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7883,(2021,01,22,19,21,35),-1,[(,35000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7883,(2021,01,22,19,21,35),-1,[(,35000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7883,(2021,01,22,19,21,35),-1,[(,35000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7883,(2021,01,22,19,21,35),-1,[(,35000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
