(8847,(2021,01,22,18,25,14),-1,[(,3398000,,,[('force', 0)]),(,2299999,,.,[('force', 0)])])
(8847,(2021,01,22,18,25,14),-1,[(,3398000,,,[('force', 0)]),(,2299999,,.,[('force', 0)])])
(8847,(2021,01,22,18,25,14),-1,[(,3398000,,,[('force', 0)]),(,2299999,,.,[('force', 0)])])
(8847,(2021,01,22,18,25,14),-1,[(,3398000,,,[('force', 0)]),(,2299999,,.,[('force', 0)])])
(8847,(2021,01,22,18,25,14),-1,[(,3398000,,,[('force', 0)]),(,2299999,,.,[('force', 0)])])
(8847,(2021,01,22,18,25,14),-1,[(,3398000,,,[('force', 0)]),(,2299999,,.,[('force', 0)])])
(8847,(2021,01,22,18,25,14),-1,[(,3398000,,,[('force', 0)]),(,2299999,,.,[('force', 0)])])
(8847,(2021,01,22,18,25,37),-1,[(,3398000,,,[('force', 0)]),(,2299999,,.,[('force', 0)])])
(8847,(2021,01,22,18,25,37),-1,[(,3398000,,,[('force', 0)]),(,2299999,,.,[('force', 0)])])
(8847,(2021,01,22,18,25,37),-1,[(,3398000,,,[('force', 0)]),(,2299999,,.,[('force', 0)])])
(8847,(2021,01,22,18,25,37),-1,[(,3398000,,,[('force', 0)]),(,2299999,,.,[('force', 0)])])
(8847,(2021,01,22,18,25,37),-1,[(,3398000,,,[('force', 0)]),(,2299999,,.,[('force', 0)])])
(8847,(2021,01,22,18,25,37),-1,[(,3398000,,,[('force', 0)]),(,2299999,,.,[('force', 0)])])
(8847,(2021,01,22,18,25,37),-1,[(,3398000,,,[('force', 0)]),(,2299999,,.,[('force', 0)])])
