(7253,(2021,01,22,19,21,06),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,06),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,06),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,06),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,06),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,06),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,06),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,06),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,35),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,35),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,35),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,35),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,35),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,35),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,35),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
(7253,(2021,01,22,19,21,35),-1,[(,230000,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,224999,,,[('force', 0)]),(,223500,,,[('force', 0)]),(,260000,,,[('force', 0)]),(,225000,,,[('force', 0)]),(,221000,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,225000,,.,[('force', 0)])])
