(8075,(2021,01,22,19,21,06),-1,[(,9999,99887,.,[('force', 0)])])
(8075,(2021,01,22,19,21,06),-1,[(,9999,99887,.,[('force', 0)])])
(8075,(2021,01,22,19,21,06),-1,[(,13000,99887,.,[('force', 0)])])
(8075,(2021,01,22,19,21,06),-1,[(,13000,99887,.,[('force', 0)])])
(8075,(2021,01,22,19,21,06),-1,[(,13000,99887,.,[('force', 0)])])
(8075,(2021,01,22,19,21,06),-1,[(,13000,99887,.,[('force', 0)])])
(8075,(2021,01,22,19,21,06),-1,[(,13000,99887,.,[('force', 0)])])
(8075,(2021,01,22,19,21,06),-1,[(,13000,99887,.,[('force', 0)])])
(8075,(2021,01,22,19,21,06),-1,[(,13000,99887,.,[('force', 0)])])
(8075,(2021,01,22,19,21,06),-1,[(,13000,99887,.,[('force', 0)])])
(8075,(2021,01,22,19,21,06),-1,[(,13000,99887,.,[('force', 0)])])
(8075,(2021,01,22,19,21,06),-1,[(,13000,99887,.,[('force', 0)])])
