(1488,(2021,01,22,18,25,14),-1,[(,1993000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,14),-1,[(,1993000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,14),-1,[(,1993000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,14),-1,[(,1993000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,14),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,14),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,14),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,14),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,14),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,14),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,14),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,14),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,14),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,14),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,14),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,1993000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,1993000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,1993000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,1993000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
(1488,(2021,01,22,18,25,37),-1,[(,3400000,,,[('force', 0)]),(,2950000,,,[('force', 0)]),(,2900000,,,[('force', 0)]),(,1500000,,,[('force', 0)]),(,1899999,,,[('force', 0)]),(,1840000,,,[('force', 0)]),(,2399999,,,[('force', 0)]),(,2959000,,,[('force', 0)]),(,3999995,,,[('force', 0)]),(,2200000,,,[('force', 0)]),(,1860555,,.,[('force', 0)])])
