(6921,(2021,01,22,18,25,14),-1,[(,2400,,,[('force', 0)]),(,65000,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,2400,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,5555,,,[('force', 0)]),(,3999,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,3600,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,3000,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,49999,,,[('force', 0)]),(,4999,,.,[('force', 0)])])
(6921,(2021,01,22,18,25,14),-1,[(,2400,,,[('force', 0)]),(,65000,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,2400,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,5555,,,[('force', 0)]),(,3999,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,3600,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,3000,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,49999,,,[('force', 0)]),(,4999,,.,[('force', 0)])])
(6921,(2021,01,22,18,25,14),-1,[(,2400,,,[('force', 0)]),(,65000,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,2400,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,5555,,,[('force', 0)]),(,3999,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,3600,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,3000,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,49999,,,[('force', 0)]),(,4999,,.,[('force', 0)])])
(6921,(2021,01,22,18,25,14),-1,[(,2400,,,[('force', 0)]),(,2450,,,[('force', 0)]),(,65000,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,2400,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,5555,,,[('force', 0)]),(,3999,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,3600,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,3000,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,49999,,,[('force', 0)]),(,4999,,.,[('force', 0)])])
(6921,(2021,01,22,18,25,14),-1,[(,2400,,,[('force', 0)]),(,2450,,,[('force', 0)]),(,65000,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,2400,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,5555,,,[('force', 0)]),(,3999,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,3600,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,3000,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,49999,,,[('force', 0)]),(,4999,,.,[('force', 0)])])
(6921,(2021,01,22,18,25,14),-1,[(,2400,,,[('force', 0)]),(,2450,,,[('force', 0)]),(,65000,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,2400,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,5555,,,[('force', 0)]),(,3999,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,3600,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,3000,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,49999,,,[('force', 0)]),(,4999,,.,[('force', 0)])])
(6921,(2021,01,22,18,25,14),-1,[(,2400,,,[('force', 0)]),(,2450,,,[('force', 0)]),(,65000,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,2400,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,5555,,,[('force', 0)]),(,3999,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,3600,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,3000,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,49999,,,[('force', 0)]),(,4999,,.,[('force', 0)])])
(6921,(2021,01,22,18,25,37),-1,[(,2400,,,[('force', 0)]),(,65000,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,2400,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,5555,,,[('force', 0)]),(,3999,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,3600,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,3000,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,49999,,,[('force', 0)]),(,4999,,.,[('force', 0)])])
(6921,(2021,01,22,18,25,37),-1,[(,2400,,,[('force', 0)]),(,65000,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,2400,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,5555,,,[('force', 0)]),(,3999,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,3600,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,3000,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,49999,,,[('force', 0)]),(,4999,,.,[('force', 0)])])
(6921,(2021,01,22,18,25,37),-1,[(,2400,,,[('force', 0)]),(,65000,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,2400,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,5555,,,[('force', 0)]),(,3999,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,3333,,,[('force', 0)]),(,3600,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,13333,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,4998,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,3000,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,49999,,,[('force', 0)]),(,4999,,.,[('force', 0)])])
