(2400,(2021,01,22,18,25,14),-1,[(,680000,,,[('force', 0)]),(,678888,,,[('force', 0)]),(,620000,,,[('force', 0)]),(,688888,,,[('force', 0)]),(,680000,,,[('force', 0)]),(,695000,,,[('force', 0)]),(,499999,,,[('force', 0)]),(,688000,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(2400,(2021,01,22,18,25,14),-1,[(,680000,,,[('force', 0)]),(,678888,,,[('force', 0)]),(,620000,,,[('force', 0)]),(,688888,,,[('force', 0)]),(,680000,,,[('force', 0)]),(,695000,,,[('force', 0)]),(,499999,,,[('force', 0)]),(,688000,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(2400,(2021,01,22,18,25,14),-1,[(,680000,,,[('force', 0)]),(,678888,,,[('force', 0)]),(,620000,,,[('force', 0)]),(,688888,,,[('force', 0)]),(,680000,,,[('force', 0)]),(,695000,,,[('force', 0)]),(,499999,,,[('force', 0)]),(,688000,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(2400,(2021,01,22,18,25,14),-1,[(,680000,,,[('force', 0)]),(,678888,,,[('force', 0)]),(,620000,,,[('force', 0)]),(,688888,,,[('force', 0)]),(,680000,,,[('force', 0)]),(,695000,,,[('force', 0)]),(,499999,,,[('force', 0)]),(,688000,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(2400,(2021,01,22,18,25,14),-1,[(,680000,,,[('force', 0)]),(,678888,,,[('force', 0)]),(,620000,,,[('force', 0)]),(,688888,,,[('force', 0)]),(,680000,,,[('force', 0)]),(,695000,,,[('force', 0)]),(,499999,,,[('force', 0)]),(,688000,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(2400,(2021,01,22,18,25,14),-1,[(,680000,,,[('force', 0)]),(,678888,,,[('force', 0)]),(,620000,,,[('force', 0)]),(,688888,,,[('force', 0)]),(,680000,,,[('force', 0)]),(,695000,,,[('force', 0)]),(,499999,,,[('force', 0)]),(,688000,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(2400,(2021,01,22,18,25,14),-1,[(,680000,,,[('force', 0)]),(,678888,,,[('force', 0)]),(,620000,,,[('force', 0)]),(,688888,,,[('force', 0)]),(,680000,,,[('force', 0)]),(,695000,,,[('force', 0)]),(,499999,,,[('force', 0)]),(,688000,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(2400,(2021,01,22,18,25,37),-1,[(,680000,,,[('force', 0)]),(,678888,,,[('force', 0)]),(,620000,,,[('force', 0)]),(,688888,,,[('force', 0)]),(,680000,,,[('force', 0)]),(,695000,,,[('force', 0)]),(,499999,,,[('force', 0)]),(,688000,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(2400,(2021,01,22,18,25,37),-1,[(,680000,,,[('force', 0)]),(,678888,,,[('force', 0)]),(,620000,,,[('force', 0)]),(,688888,,,[('force', 0)]),(,680000,,,[('force', 0)]),(,695000,,,[('force', 0)]),(,499999,,,[('force', 0)]),(,688000,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(2400,(2021,01,22,18,25,37),-1,[(,680000,,,[('force', 0)]),(,678888,,,[('force', 0)]),(,620000,,,[('force', 0)]),(,688888,,,[('force', 0)]),(,680000,,,[('force', 0)]),(,695000,,,[('force', 0)]),(,499999,,,[('force', 0)]),(,688000,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(2400,(2021,01,22,18,25,37),-1,[(,680000,,,[('force', 0)]),(,678888,,,[('force', 0)]),(,620000,,,[('force', 0)]),(,688888,,,[('force', 0)]),(,680000,,,[('force', 0)]),(,695000,,,[('force', 0)]),(,499999,,,[('force', 0)]),(,688000,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(2400,(2021,01,22,18,25,37),-1,[(,680000,,,[('force', 0)]),(,678888,,,[('force', 0)]),(,620000,,,[('force', 0)]),(,688888,,,[('force', 0)]),(,680000,,,[('force', 0)]),(,695000,,,[('force', 0)]),(,499999,,,[('force', 0)]),(,688000,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(2400,(2021,01,22,18,25,37),-1,[(,680000,,,[('force', 0)]),(,678888,,,[('force', 0)]),(,620000,,,[('force', 0)]),(,688888,,,[('force', 0)]),(,680000,,,[('force', 0)]),(,695000,,,[('force', 0)]),(,499999,,,[('force', 0)]),(,688000,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(2400,(2021,01,22,18,25,37),-1,[(,680000,,,[('force', 0)]),(,678888,,,[('force', 0)]),(,620000,,,[('force', 0)]),(,688888,,,[('force', 0)]),(,680000,,,[('force', 0)]),(,695000,,,[('force', 0)]),(,499999,,,[('force', 0)]),(,688000,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
