(697,(2021,01,22,19,21,06),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,21,06),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,21,06),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,21,06),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,21,06),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,21,06),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,21,06),-1,[(,680000,,.,[('force', 0)])])
(697,(2021,01,22,19,21,35),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,21,35),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,21,35),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,21,35),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,21,35),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,21,35),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,21,35),-1,[(,680000,,.,[('force', 0)])])
(697,(2021,01,22,19,24,09),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,24,09),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,24,09),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,24,09),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,24,09),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,24,09),-1,[(,680000,,,[('force', 0)]),(,1999999,,.,[('force', 0)])])
(697,(2021,01,22,19,24,09),-1,[(,680000,,.,[('force', 0)])])
