(7902,(2021,01,22,19,21,06),-1,[(,165400,,,[('force', 0)]),(,222222,,,[('force', 0)]),(,222222,,.,[('force', 0)])])
(7902,(2021,01,22,19,21,06),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,21,06),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,21,06),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,21,06),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,21,06),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,21,06),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,21,35),-1,[(,165400,,,[('force', 0)]),(,222222,,,[('force', 0)]),(,222222,,.,[('force', 0)])])
(7902,(2021,01,22,19,21,35),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,21,35),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,21,35),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,21,35),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,21,35),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,21,35),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,24,09),-1,[(,165400,,,[('force', 0)]),(,222222,,,[('force', 0)]),(,222222,,.,[('force', 0)])])
(7902,(2021,01,22,19,24,09),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,24,09),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,24,09),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,24,09),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,24,09),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
(7902,(2021,01,22,19,24,09),-1,[(,165400,,,[('force', 0)]),(,178888,,,[('force', 0)]),(,178888,,.,[('force', 0)])])
