(9480,(2021,01,22,19,21,06),-1,[(,35000,,,[('force', 0)]),(,35000,,.,[('force', 0)])])
(9480,(2021,01,22,19,21,06),-1,[(,35000,,,[('force', 0)]),(,35000,,.,[('force', 0)])])
(9480,(2021,01,22,19,21,06),-1,[(,35000,,,[('force', 0)]),(,35000,,.,[('force', 0)])])
(9480,(2021,01,22,19,21,06),-1,[(,35000,,,[('force', 0)]),(,35000,,.,[('force', 0)])])
(9480,(2021,01,22,19,21,06),-1,[(,35000,,,[('force', 0)]),(,35000,,.,[('force', 0)])])
(9480,(2021,01,22,19,21,06),-1,[(,35000,,,[('force', 0)]),(,35000,,.,[('force', 0)])])
(9480,(2021,01,22,19,21,06),-1,[(,35000,,,[('force', 0)]),(,35000,,.,[('force', 0)])])
(9480,(2021,01,22,19,21,35),-1,[(,35000,,,[('force', 0)]),(,35000,,.,[('force', 0)])])
(9480,(2021,01,22,19,21,35),-1,[(,35000,,,[('force', 0)]),(,35000,,.,[('force', 0)])])
(9480,(2021,01,22,19,21,35),-1,[(,35000,,,[('force', 0)]),(,35000,,.,[('force', 0)])])
(9480,(2021,01,22,19,21,35),-1,[(,35000,,,[('force', 0)]),(,35000,,.,[('force', 0)])])
(9480,(2021,01,22,19,21,35),-1,[(,35000,,,[('force', 0)]),(,35000,,.,[('force', 0)])])
(9480,(2021,01,22,19,21,35),-1,[(,35000,,,[('force', 0)]),(,35000,,.,[('force', 0)])])
(9480,(2021,01,22,19,21,35),-1,[(,35000,,,[('force', 0)]),(,35000,,.,[('force', 0)])])
