(6758,(2021,01,22,18,25,14),-1,[(,55000,,,[('force', 0)]),(,250000,,.,[('force', 0)])])
(6758,(2021,01,22,18,25,14),-1,[(,55000,,,[('force', 0)]),(,250000,,.,[('force', 0)])])
(6758,(2021,01,22,18,25,14),-1,[(,55000,,,[('force', 0)]),(,250000,,.,[('force', 0)])])
(6758,(2021,01,22,18,25,14),-1,[(,55000,,,[('force', 0)]),(,250000,,.,[('force', 0)])])
(6758,(2021,01,22,18,25,14),-1,[(,55000,,,[('force', 0)]),(,250000,,.,[('force', 0)])])
(6758,(2021,01,22,18,25,14),-1,[(,55000,,,[('force', 0)]),(,250000,,.,[('force', 0)])])
(6758,(2021,01,22,18,25,14),-1,[(,55000,,,[('force', 0)]),(,250000,,.,[('force', 0)])])
(6758,(2021,01,22,18,25,37),-1,[(,55000,,,[('force', 0)]),(,250000,,.,[('force', 0)])])
(6758,(2021,01,22,18,25,37),-1,[(,55000,,,[('force', 0)]),(,250000,,.,[('force', 0)])])
(6758,(2021,01,22,18,25,37),-1,[(,55000,,,[('force', 0)]),(,250000,,.,[('force', 0)])])
(6758,(2021,01,22,18,25,37),-1,[(,55000,,,[('force', 0)]),(,250000,,.,[('force', 0)])])
(6758,(2021,01,22,18,25,37),-1,[(,55000,,,[('force', 0)]),(,250000,,.,[('force', 0)])])
(6758,(2021,01,22,18,25,37),-1,[(,55000,,,[('force', 0)]),(,250000,,.,[('force', 0)])])
(6758,(2021,01,22,18,25,37),-1,[(,55000,,,[('force', 0)]),(,250000,,.,[('force', 0)])])
