(1910,(2021,01,22,19,21,06),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,21,06),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,21,06),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,21,06),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,21,06),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,21,06),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,21,06),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,21,35),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,21,35),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,21,35),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,21,35),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,21,35),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,21,35),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,21,35),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,24,09),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,24,09),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,24,09),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,24,09),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,24,09),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,93000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,24,09),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
(1910,(2021,01,22,19,24,09),-1,[(,90000,,,[('force', 0)]),(,91000,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,125000,,.,[('force', 0)])])
