(6939,(2021,01,22,19,21,06),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,21,06),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,21,06),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,21,06),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,21,06),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,21,06),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,21,06),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,21,35),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,21,35),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,21,35),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,21,35),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,21,35),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,21,35),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,21,35),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,24,09),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,24,09),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,24,09),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,24,09),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,24,09),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,24,09),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(6939,(2021,01,22,19,24,09),-1,[(,16000,,,[('force', 0)]),(,14000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
