(6467,(2021,01,22,19,21,06),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,06),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,06),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,06),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,06),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,06),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,06),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,06),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,35),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,35),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,35),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,35),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,35),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,35),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,35),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
(6467,(2021,01,22,19,21,35),-1,[(,109999,,,[('force', 0)]),(,140000,,,[('force', 0)]),(,54000,,,[('force', 0)]),(,75000,,.,[('force', 0)])])
