(6501,(2021,01,22,18,25,14),-1,[(,105555,,,[('force', 0)]),(,89999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,120000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,175000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,145000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,179999,,,[('force', 0)]),(,151784,,.,[('force', 0)])])
(6501,(2021,01,22,18,25,14),-1,[(,105555,,,[('force', 0)]),(,89999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,120000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,175000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,145000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,179999,,,[('force', 0)]),(,151784,,.,[('force', 0)])])
(6501,(2021,01,22,18,25,14),-1,[(,105555,,,[('force', 0)]),(,89999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,120000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,175000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,145000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,179999,,,[('force', 0)]),(,151784,,.,[('force', 0)])])
(6501,(2021,01,22,18,25,14),-1,[(,105555,,,[('force', 0)]),(,89999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,120000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,175000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,145000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,179999,,,[('force', 0)]),(,151784,,.,[('force', 0)])])
(6501,(2021,01,22,18,25,14),-1,[(,105555,,,[('force', 0)]),(,89999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,120000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,175000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,145000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,179999,,,[('force', 0)]),(,151784,,.,[('force', 0)])])
(6501,(2021,01,22,18,25,14),-1,[(,105555,,,[('force', 0)]),(,89999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,120000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,175000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,145000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,179999,,,[('force', 0)]),(,151784,,.,[('force', 0)])])
(6501,(2021,01,22,18,25,14),-1,[(,105555,,,[('force', 0)]),(,89999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,120000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,175000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,145000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,179999,,,[('force', 0)]),(,151784,,.,[('force', 0)])])
(6501,(2021,01,22,18,25,37),-1,[(,105555,,,[('force', 0)]),(,89999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,120000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,175000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,145000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,179999,,,[('force', 0)]),(,151784,,.,[('force', 0)])])
(6501,(2021,01,22,18,25,37),-1,[(,105555,,,[('force', 0)]),(,89999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,120000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,175000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,145000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,179999,,,[('force', 0)]),(,151784,,.,[('force', 0)])])
(6501,(2021,01,22,18,25,37),-1,[(,105555,,,[('force', 0)]),(,89999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,120000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,88888,,,[('force', 0)]),(,175000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,149999,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,199981,,,[('force', 0)]),(,145000,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,119999,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,220000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,129999,,,[('force', 0)]),(,200000,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,89990,,,[('force', 0)]),(,179999,,,[('force', 0)]),(,151784,,.,[('force', 0)])])
