(7516,(2021,01,22,18,25,14),-1,[(,460000,,,[('force', 0)]),(,450000,,,[('force', 0)]),(,500000,,,[('force', 0)]),(,1000000,,.,[('force', 0)])])
(7516,(2021,01,22,18,25,14),-1,[(,460000,,,[('force', 0)]),(,450000,,,[('force', 0)]),(,500000,,,[('force', 0)]),(,1000000,,.,[('force', 0)])])
(7516,(2021,01,22,18,25,14),-1,[(,460000,,,[('force', 0)]),(,450000,,,[('force', 0)]),(,500000,,,[('force', 0)]),(,1000000,,.,[('force', 0)])])
(7516,(2021,01,22,18,25,14),-1,[(,460000,,,[('force', 0)]),(,450000,,,[('force', 0)]),(,500000,,,[('force', 0)]),(,1000000,,.,[('force', 0)])])
(7516,(2021,01,22,18,25,14),-1,[(,440000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,460000,,,[('force', 0)]),(,450000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,500000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,1000000,,.,[('force', 0)])])
(7516,(2021,01,22,18,25,14),-1,[(,440000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,460000,,,[('force', 0)]),(,450000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,500000,,,[('force', 0)]),(,440000,,.,[('force', 0)])])
(7516,(2021,01,22,18,25,37),-1,[(,460000,,,[('force', 0)]),(,450000,,,[('force', 0)]),(,500000,,,[('force', 0)]),(,1000000,,.,[('force', 0)])])
(7516,(2021,01,22,18,25,37),-1,[(,460000,,,[('force', 0)]),(,450000,,,[('force', 0)]),(,500000,,,[('force', 0)]),(,1000000,,.,[('force', 0)])])
(7516,(2021,01,22,18,25,37),-1,[(,460000,,,[('force', 0)]),(,450000,,,[('force', 0)]),(,500000,,,[('force', 0)]),(,1000000,,.,[('force', 0)])])
(7516,(2021,01,22,18,25,37),-1,[(,460000,,,[('force', 0)]),(,450000,,,[('force', 0)]),(,500000,,,[('force', 0)]),(,1000000,,.,[('force', 0)])])
(7516,(2021,01,22,18,25,37),-1,[(,440000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,460000,,,[('force', 0)]),(,450000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,500000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,1000000,,.,[('force', 0)])])
(7516,(2021,01,22,18,25,37),-1,[(,440000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,460000,,,[('force', 0)]),(,450000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,440000,,,[('force', 0)]),(,500000,,,[('force', 0)]),(,440000,,.,[('force', 0)])])
