(8798,(2021,01,22,19,21,06),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,06),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,06),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,06),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,06),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,06),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,06),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,06),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,06),-1,[(,5398,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,06),-1,[(,5398,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,06),-1,[(,5398,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,06),-1,[(,5398,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,35),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,35),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,35),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,35),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,35),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,35),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,35),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,35),-1,[(,5399,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,35),-1,[(,5398,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,35),-1,[(,5398,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,35),-1,[(,5398,50999,.,[('force', 0)])])
(8798,(2021,01,22,19,21,35),-1,[(,5398,50999,.,[('force', 0)])])
