(3203,(2021,01,22,18,25,14),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,14),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,14),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,14),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,14),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,14),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,14),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,14),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,37),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,37),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,37),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,37),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,37),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,37),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,37),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
(3203,(2021,01,22,18,25,37),-1,[(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,.,[('force', 0)])])
