(8714,(2021,01,22,18,25,14),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,14),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,14),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,14),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,14),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,14),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,14),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,14),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,37),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,37),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,37),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,37),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,37),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,37),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,37),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
(8714,(2021,01,22,18,25,37),-1,[(,649999,,,[('force', 0)]),(,780000,,,[('force', 0)]),(,698000,,.,[('force', 0)])])
