(7886,(2021,01,22,19,21,06),-1,[(,50000,,,[('force', 0)]),(,29998,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7886,(2021,01,22,19,21,06),-1,[(,50000,,,[('force', 0)]),(,29998,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7886,(2021,01,22,19,21,06),-1,[(,50000,,,[('force', 0)]),(,29998,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7886,(2021,01,22,19,21,06),-1,[(,50000,,,[('force', 0)]),(,29998,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7886,(2021,01,22,19,21,06),-1,[(,50000,,,[('force', 0)]),(,29998,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7886,(2021,01,22,19,21,06),-1,[(,50000,,,[('force', 0)]),(,29998,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7886,(2021,01,22,19,21,06),-1,[(,50000,,,[('force', 0)]),(,29998,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7886,(2021,01,22,19,21,35),-1,[(,50000,,,[('force', 0)]),(,29998,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7886,(2021,01,22,19,21,35),-1,[(,50000,,,[('force', 0)]),(,29998,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7886,(2021,01,22,19,21,35),-1,[(,50000,,,[('force', 0)]),(,29998,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7886,(2021,01,22,19,21,35),-1,[(,50000,,,[('force', 0)]),(,29998,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7886,(2021,01,22,19,21,35),-1,[(,50000,,,[('force', 0)]),(,29998,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7886,(2021,01,22,19,21,35),-1,[(,50000,,,[('force', 0)]),(,29998,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
(7886,(2021,01,22,19,21,35),-1,[(,50000,,,[('force', 0)]),(,29998,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,,[('force', 0)]),(,30000,,.,[('force', 0)])])
