(8116,(2021,01,22,18,25,14),-1,[(,25000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,17000,,,[('force', 0)]),(,19000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,17995,,.,[('force', 0)])])
(8116,(2021,01,22,18,25,14),-1,[(,25000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,17000,,,[('force', 0)]),(,19000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,17995,,.,[('force', 0)])])
(8116,(2021,01,22,18,25,14),-1,[(,25000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,17000,,,[('force', 0)]),(,19000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,17995,,.,[('force', 0)])])
(8116,(2021,01,22,18,25,14),-1,[(,25000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,17000,,,[('force', 0)]),(,19000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,17995,,.,[('force', 0)])])
(8116,(2021,01,22,18,25,14),-1,[(,25000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,17000,,,[('force', 0)]),(,19000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,17995,,.,[('force', 0)])])
(8116,(2021,01,22,18,25,14),-1,[(,25000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,17000,,,[('force', 0)]),(,19000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,17995,,.,[('force', 0)])])
(8116,(2021,01,22,18,25,14),-1,[(,25000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,17000,,,[('force', 0)]),(,19000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,17995,,.,[('force', 0)])])
(8116,(2021,01,22,18,25,37),-1,[(,25000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,17000,,,[('force', 0)]),(,19000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,17995,,.,[('force', 0)])])
(8116,(2021,01,22,18,25,37),-1,[(,25000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,17000,,,[('force', 0)]),(,19000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,17995,,.,[('force', 0)])])
(8116,(2021,01,22,18,25,37),-1,[(,25000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,17000,,,[('force', 0)]),(,19000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,17995,,.,[('force', 0)])])
(8116,(2021,01,22,18,25,37),-1,[(,25000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,17000,,,[('force', 0)]),(,19000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,17995,,.,[('force', 0)])])
(8116,(2021,01,22,18,25,37),-1,[(,25000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,17000,,,[('force', 0)]),(,19000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,17995,,.,[('force', 0)])])
(8116,(2021,01,22,18,25,37),-1,[(,25000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,17000,,,[('force', 0)]),(,19000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,17995,,.,[('force', 0)])])
(8116,(2021,01,22,18,25,37),-1,[(,25000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,17000,,,[('force', 0)]),(,19000,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,17995,,,[('force', 0)]),(,16500,,,[('force', 0)]),(,17995,,.,[('force', 0)])])
