(969,(2021,01,22,19,21,06),-1,[(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,.,[('force', 0)])])
(969,(2021,01,22,19,21,06),-1,[(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,.,[('force', 0)])])
(969,(2021,01,22,19,21,06),-1,[(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,.,[('force', 0)])])
(969,(2021,01,22,19,21,06),-1,[(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,.,[('force', 0)])])
(969,(2021,01,22,19,21,06),-1,[(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,.,[('force', 0)])])
(969,(2021,01,22,19,21,06),-1,[(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,.,[('force', 0)])])
(969,(2021,01,22,19,21,06),-1,[(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,.,[('force', 0)])])
(969,(2021,01,22,19,21,35),-1,[(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,.,[('force', 0)])])
(969,(2021,01,22,19,21,35),-1,[(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,.,[('force', 0)])])
(969,(2021,01,22,19,21,35),-1,[(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,84000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,82999,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,90000,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,77899,,,[('force', 0)]),(,93999,,,[('force', 0)]),(,82999,,.,[('force', 0)])])
