(2641,(2021,01,22,18,25,14),-1,[(,39999,,,[('force', 0)]),(,71000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,45555,,,[('force', 0)]),(,36666,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,17500,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,40000,,,[('force', 0)]),(,6999,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,6998,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,999999,,.,[('force', 0)])])
(2641,(2021,01,22,18,25,14),-1,[(,39999,,,[('force', 0)]),(,71000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,45555,,,[('force', 0)]),(,36666,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,17500,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,40000,,,[('force', 0)]),(,6999,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,6998,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,999999,,.,[('force', 0)])])
(2641,(2021,01,22,18,25,14),-1,[(,39999,,,[('force', 0)]),(,71000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,45555,,,[('force', 0)]),(,36666,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,17500,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,40000,,,[('force', 0)]),(,6999,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,6998,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,999999,,.,[('force', 0)])])
(2641,(2021,01,22,18,25,14),-1,[(,39999,,,[('force', 0)]),(,71000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,45555,,,[('force', 0)]),(,36666,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,17500,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,40000,,,[('force', 0)]),(,6999,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,6998,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,999999,,.,[('force', 0)])])
(2641,(2021,01,22,18,25,14),-1,[(,39999,,,[('force', 0)]),(,71000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,45555,,,[('force', 0)]),(,36666,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,17500,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,40000,,,[('force', 0)]),(,6999,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,6998,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,999999,,.,[('force', 0)])])
(2641,(2021,01,22,18,25,14),-1,[(,39999,,,[('force', 0)]),(,71000,,,[('force', 0)]),(,45555,,,[('force', 0)]),(,36666,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,17500,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,40000,,,[('force', 0)]),(,6999,,,[('force', 0)]),(,6998,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,999999,,.,[('force', 0)])])
(2641,(2021,01,22,18,25,14),-1,[(,39999,,,[('force', 0)]),(,71000,,,[('force', 0)]),(,45555,,,[('force', 0)]),(,36666,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,17500,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,40000,,,[('force', 0)]),(,6999,,,[('force', 0)]),(,6998,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,999999,,.,[('force', 0)])])
(2641,(2021,01,22,18,25,37),-1,[(,39999,,,[('force', 0)]),(,71000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,45555,,,[('force', 0)]),(,36666,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,17500,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,40000,,,[('force', 0)]),(,6999,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,6998,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,999999,,.,[('force', 0)])])
(2641,(2021,01,22,18,25,37),-1,[(,39999,,,[('force', 0)]),(,71000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,45555,,,[('force', 0)]),(,36666,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,17500,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,40000,,,[('force', 0)]),(,6999,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,6998,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,999999,,.,[('force', 0)])])
(2641,(2021,01,22,18,25,37),-1,[(,39999,,,[('force', 0)]),(,71000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,45555,,,[('force', 0)]),(,36666,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,17500,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,40000,,,[('force', 0)]),(,6999,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,6998,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,999999,,.,[('force', 0)])])
(2641,(2021,01,22,18,25,37),-1,[(,39999,,,[('force', 0)]),(,71000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,45555,,,[('force', 0)]),(,36666,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,17500,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,40000,,,[('force', 0)]),(,6999,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,6998,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,999999,,.,[('force', 0)])])
(2641,(2021,01,22,18,25,37),-1,[(,39999,,,[('force', 0)]),(,71000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,45555,,,[('force', 0)]),(,36666,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,17500,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,40000,,,[('force', 0)]),(,6999,,,[('force', 0)]),(,5000,,,[('force', 0)]),(,6998,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,999999,,.,[('force', 0)])])
(2641,(2021,01,22,18,25,37),-1,[(,39999,,,[('force', 0)]),(,71000,,,[('force', 0)]),(,45555,,,[('force', 0)]),(,36666,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,17500,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,40000,,,[('force', 0)]),(,6999,,,[('force', 0)]),(,6998,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,999999,,.,[('force', 0)])])
(2641,(2021,01,22,18,25,37),-1,[(,39999,,,[('force', 0)]),(,71000,,,[('force', 0)]),(,45555,,,[('force', 0)]),(,36666,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,17500,,,[('force', 0)]),(,8500,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,5499,,,[('force', 0)]),(,40000,,,[('force', 0)]),(,6999,,,[('force', 0)]),(,6998,,,[('force', 0)]),(,9999,,,[('force', 0)]),(,999999,,.,[('force', 0)])])
