(8527,(2021,01,22,18,25,14),-1,[(,14999,,,[('force', 0)]),(,15000,,.,[('force', 0)])])
(8527,(2021,01,22,18,25,14),-1,[(,14999,,,[('force', 0)]),(,15000,,.,[('force', 0)])])
(8527,(2021,01,22,18,25,14),-1,[(,14999,,,[('force', 0)]),(,15000,,.,[('force', 0)])])
(8527,(2021,01,22,18,25,14),-1,[(,14999,,,[('force', 0)]),(,15000,,.,[('force', 0)])])
(8527,(2021,01,22,18,25,14),-1,[(,14999,,,[('force', 0)]),(,15000,,.,[('force', 0)])])
(8527,(2021,01,22,18,25,14),-1,[(,14999,,,[('force', 0)]),(,15000,,.,[('force', 0)])])
(8527,(2021,01,22,18,25,14),-1,[(,14999,,,[('force', 0)]),(,15000,,.,[('force', 0)])])
(8527,(2021,01,22,18,25,37),-1,[(,14999,,,[('force', 0)]),(,15000,,.,[('force', 0)])])
(8527,(2021,01,22,18,25,37),-1,[(,14999,,,[('force', 0)]),(,15000,,.,[('force', 0)])])
(8527,(2021,01,22,18,25,37),-1,[(,14999,,,[('force', 0)]),(,15000,,.,[('force', 0)])])
(8527,(2021,01,22,18,25,37),-1,[(,14999,,,[('force', 0)]),(,15000,,.,[('force', 0)])])
(8527,(2021,01,22,18,25,37),-1,[(,14999,,,[('force', 0)]),(,15000,,.,[('force', 0)])])
(8527,(2021,01,22,18,25,37),-1,[(,14999,,,[('force', 0)]),(,15000,,.,[('force', 0)])])
(8527,(2021,01,22,18,25,37),-1,[(,14999,,,[('force', 0)]),(,15000,,.,[('force', 0)])])
