(2299,(2021,01,22,19,21,06),-1,[(,24999,,.,[('force', 0)])])
(2299,(2021,01,22,19,21,06),-1,[(,24999,,.,[('force', 0)])])
(2299,(2021,01,22,19,21,06),-1,[(,24999,,.,[('force', 0)])])
(2299,(2021,01,22,19,21,06),-1,[(,24999,,.,[('force', 0)])])
(2299,(2021,01,22,19,21,06),-1,[(,24999,,.,[('force', 0)])])
(2299,(2021,01,22,19,21,06),-1,[(,24999,,.,[('force', 0)])])
(2299,(2021,01,22,19,21,06),-1,[(,24999,,.,[('force', 0)])])
(2299,(2021,01,22,19,21,06),-1,[(,24999,,.,[('force', 0)])])
(2299,(2021,01,22,19,21,06),-1,[(,24999,,.,[('force', 0)])])
(2299,(2021,01,22,19,21,06),-1,[(,24999,,.,[('force', 0)])])
(2299,(2021,01,22,19,21,06),-1,[(,24999,,.,[('force', 0)])])
(2299,(2021,01,22,19,21,06),-1,[(,24999,,.,[('force', 0)])])
