(8285,(2021,01,22,18,25,14),-1,[(,250000,,,[('force', 0)]),(,350000,,.,[('force', 0)])])
(8285,(2021,01,22,18,25,14),-1,[(,250000,,,[('force', 0)]),(,350000,,.,[('force', 0)])])
(8285,(2021,01,22,18,25,14),-1,[(,250000,,,[('force', 0)]),(,350000,,.,[('force', 0)])])
(8285,(2021,01,22,18,25,14),-1,[(,250000,,,[('force', 0)]),(,350000,,.,[('force', 0)])])
(8285,(2021,01,22,18,25,14),-1,[(,250000,,,[('force', 0)]),(,350000,,.,[('force', 0)])])
(8285,(2021,01,22,18,25,14),-1,[(,250000,,,[('force', 0)]),(,350000,,.,[('force', 0)])])
(8285,(2021,01,22,18,25,14),-1,[(,250000,,,[('force', 0)]),(,350000,,.,[('force', 0)])])
(8285,(2021,01,22,18,25,37),-1,[(,250000,,,[('force', 0)]),(,350000,,.,[('force', 0)])])
(8285,(2021,01,22,18,25,37),-1,[(,250000,,,[('force', 0)]),(,350000,,.,[('force', 0)])])
(8285,(2021,01,22,18,25,37),-1,[(,250000,,,[('force', 0)]),(,350000,,.,[('force', 0)])])
(8285,(2021,01,22,18,25,37),-1,[(,250000,,,[('force', 0)]),(,350000,,.,[('force', 0)])])
(8285,(2021,01,22,18,25,37),-1,[(,250000,,,[('force', 0)]),(,350000,,.,[('force', 0)])])
(8285,(2021,01,22,18,25,37),-1,[(,250000,,,[('force', 0)]),(,350000,,.,[('force', 0)])])
(8285,(2021,01,22,18,25,37),-1,[(,250000,,,[('force', 0)]),(,350000,,.,[('force', 0)])])
