(7242,(2021,01,22,19,21,06),-1,[(,65000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,50000,,,[('force', 0)]),(,41500,,,[('force', 0)]),(,89000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,95000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,64000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,85000,,,[('force', 0)]),(,59999,,.,[('force', 0)])])
(7242,(2021,01,22,19,21,06),-1,[(,65000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,50000,,,[('force', 0)]),(,41500,,,[('force', 0)]),(,43999,,,[('force', 0)]),(,89000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,95000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,64000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,85000,,,[('force', 0)]),(,59999,,.,[('force', 0)])])
(7242,(2021,01,22,19,21,06),-1,[(,65000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,50000,,,[('force', 0)]),(,41500,,,[('force', 0)]),(,43999,,,[('force', 0)]),(,89000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,95000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,64000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,85000,,,[('force', 0)]),(,59999,,.,[('force', 0)])])
(7242,(2021,01,22,19,21,06),-1,[(,65000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,50000,,,[('force', 0)]),(,41500,,,[('force', 0)]),(,43999,,,[('force', 0)]),(,89000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,95000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,64000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,85000,,,[('force', 0)]),(,59999,,.,[('force', 0)])])
(7242,(2021,01,22,19,21,06),-1,[(,65000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,50000,,,[('force', 0)]),(,41500,,,[('force', 0)]),(,43999,,,[('force', 0)]),(,89000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,95000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,64000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,85000,,,[('force', 0)]),(,59999,,.,[('force', 0)])])
(7242,(2021,01,22,19,21,06),-1,[(,65000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,50000,,,[('force', 0)]),(,41500,,,[('force', 0)]),(,43999,,,[('force', 0)]),(,89000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,95000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,64000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,85000,,,[('force', 0)]),(,59999,,.,[('force', 0)])])
(7242,(2021,01,22,19,21,06),-1,[(,65000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,50000,,,[('force', 0)]),(,41500,,,[('force', 0)]),(,43999,,,[('force', 0)]),(,89000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,95000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,64000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,85000,,,[('force', 0)]),(,59999,,.,[('force', 0)])])
(7242,(2021,01,22,19,21,35),-1,[(,65000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,50000,,,[('force', 0)]),(,41500,,,[('force', 0)]),(,89000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,95000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,64000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,85000,,,[('force', 0)]),(,59999,,.,[('force', 0)])])
(7242,(2021,01,22,19,21,35),-1,[(,65000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,50000,,,[('force', 0)]),(,41500,,,[('force', 0)]),(,43999,,,[('force', 0)]),(,89000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,95000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,64000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,85000,,,[('force', 0)]),(,59999,,.,[('force', 0)])])
(7242,(2021,01,22,19,21,35),-1,[(,65000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,50000,,,[('force', 0)]),(,41500,,,[('force', 0)]),(,43999,,,[('force', 0)]),(,89000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,95000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,64000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,85000,,,[('force', 0)]),(,59999,,.,[('force', 0)])])
(7242,(2021,01,22,19,21,35),-1,[(,65000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,50000,,,[('force', 0)]),(,41500,,,[('force', 0)]),(,43999,,,[('force', 0)]),(,89000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,95000,,,[('force', 0)]),(,80000,,,[('force', 0)]),(,64000,,,[('force', 0)]),(,110000,,,[('force', 0)]),(,79999,,,[('force', 0)]),(,85000,,,[('force', 0)]),(,59999,,.,[('force', 0)])])
