(7274,(2021,01,22,18,25,14),-1,[(,2700,,.,[('force', 0)])])
(7274,(2021,01,22,18,25,14),-1,[(,2700,,.,[('force', 0)])])
(7274,(2021,01,22,18,25,14),-1,[(,2700,,.,[('force', 0)])])
(7274,(2021,01,22,18,25,14),-1,[(,2700,,.,[('force', 0)])])
(7274,(2021,01,22,18,25,14),-1,[(,2700,,.,[('force', 0)])])
(7274,(2021,01,22,18,25,14),-1,[(,2700,,.,[('force', 0)])])
(7274,(2021,01,22,18,25,14),-1,[(,2700,,.,[('force', 0)])])
(7274,(2021,01,22,18,25,37),-1,[(,2700,,.,[('force', 0)])])
(7274,(2021,01,22,18,25,37),-1,[(,2700,,.,[('force', 0)])])
(7274,(2021,01,22,18,25,37),-1,[(,2700,,.,[('force', 0)])])
(7274,(2021,01,22,18,25,37),-1,[(,2700,,.,[('force', 0)])])
(7274,(2021,01,22,18,25,37),-1,[(,2700,,.,[('force', 0)])])
(7274,(2021,01,22,18,25,37),-1,[(,2700,,.,[('force', 0)])])
(7274,(2021,01,22,18,25,37),-1,[(,2700,,.,[('force', 0)])])
