(2375,(2021,01,22,18,25,14),-1,[(,84000,,,[('force', 0)]),(,73999,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,199999,,.,[('force', 0)])])
(2375,(2021,01,22,18,25,14),-1,[(,84000,,,[('force', 0)]),(,73999,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,199999,,.,[('force', 0)])])
(2375,(2021,01,22,18,25,14),-1,[(,84000,,,[('force', 0)]),(,73999,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,199999,,.,[('force', 0)])])
(2375,(2021,01,22,18,25,14),-1,[(,84000,,,[('force', 0)]),(,73999,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,199999,,.,[('force', 0)])])
(2375,(2021,01,22,18,25,14),-1,[(,84000,,,[('force', 0)]),(,73999,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,199999,,.,[('force', 0)])])
(2375,(2021,01,22,18,25,14),-1,[(,84000,,,[('force', 0)]),(,73999,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,199999,,.,[('force', 0)])])
(2375,(2021,01,22,18,25,14),-1,[(,84000,,,[('force', 0)]),(,73999,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,199999,,.,[('force', 0)])])
(2375,(2021,01,22,18,25,37),-1,[(,84000,,,[('force', 0)]),(,73999,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,199999,,.,[('force', 0)])])
(2375,(2021,01,22,18,25,37),-1,[(,84000,,,[('force', 0)]),(,73999,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,199999,,.,[('force', 0)])])
(2375,(2021,01,22,18,25,37),-1,[(,84000,,,[('force', 0)]),(,73999,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,199999,,.,[('force', 0)])])
(2375,(2021,01,22,18,25,37),-1,[(,84000,,,[('force', 0)]),(,73999,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,199999,,.,[('force', 0)])])
(2375,(2021,01,22,18,25,37),-1,[(,84000,,,[('force', 0)]),(,73999,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,199999,,.,[('force', 0)])])
(2375,(2021,01,22,18,25,37),-1,[(,84000,,,[('force', 0)]),(,73999,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,199999,,.,[('force', 0)])])
(2375,(2021,01,22,18,25,37),-1,[(,84000,,,[('force', 0)]),(,73999,,,[('force', 0)]),(,100000,,,[('force', 0)]),(,75000,,,[('force', 0)]),(,199999,,.,[('force', 0)])])
