(9164,(2021,01,22,18,25,14),-1,[(,1155555,,,[('force', 0)]),(,325000,,,[('force', 0)]),(,189999,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,190000,,,[('force', 0)]),(,300000,,,[('force', 0)]),(,398000,,,[('force', 0)]),(,1655555,,,[('force', 0)]),(,299000,,,[('force', 0)]),(,190000,,.,[('force', 0)])])
(9164,(2021,01,22,18,25,14),-1,[(,1155555,,,[('force', 0)]),(,325000,,,[('force', 0)]),(,189999,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,190000,,,[('force', 0)]),(,300000,,,[('force', 0)]),(,398000,,,[('force', 0)]),(,1655555,,,[('force', 0)]),(,299000,,,[('force', 0)]),(,190000,,.,[('force', 0)])])
(9164,(2021,01,22,18,25,14),-1,[(,1155555,,,[('force', 0)]),(,325000,,,[('force', 0)]),(,189999,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,190000,,,[('force', 0)]),(,300000,,,[('force', 0)]),(,398000,,,[('force', 0)]),(,1655555,,,[('force', 0)]),(,299000,,,[('force', 0)]),(,190000,,.,[('force', 0)])])
(9164,(2021,01,22,18,25,14),-1,[(,1155555,,,[('force', 0)]),(,325000,,,[('force', 0)]),(,189999,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,190000,,,[('force', 0)]),(,300000,,,[('force', 0)]),(,398000,,,[('force', 0)]),(,1655555,,,[('force', 0)]),(,299000,,,[('force', 0)]),(,190000,,.,[('force', 0)])])
(9164,(2021,01,22,18,25,14),-1,[(,1155555,,,[('force', 0)]),(,325000,,,[('force', 0)]),(,189999,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,190000,,,[('force', 0)]),(,300000,,,[('force', 0)]),(,398000,,,[('force', 0)]),(,1655555,,,[('force', 0)]),(,299000,,,[('force', 0)]),(,190000,,.,[('force', 0)])])
(9164,(2021,01,22,18,25,14),-1,[(,1155555,,,[('force', 0)]),(,325000,,,[('force', 0)]),(,189999,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,190000,,,[('force', 0)]),(,300000,,,[('force', 0)]),(,398000,,,[('force', 0)]),(,1655555,,,[('force', 0)]),(,299000,,,[('force', 0)]),(,190000,,.,[('force', 0)])])
(9164,(2021,01,22,18,25,14),-1,[(,1155555,,,[('force', 0)]),(,325000,,,[('force', 0)]),(,189999,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,190000,,,[('force', 0)]),(,300000,,,[('force', 0)]),(,398000,,,[('force', 0)]),(,1655555,,,[('force', 0)]),(,299000,,,[('force', 0)]),(,190000,,.,[('force', 0)])])
(9164,(2021,01,22,18,25,37),-1,[(,1155555,,,[('force', 0)]),(,325000,,,[('force', 0)]),(,189999,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,190000,,,[('force', 0)]),(,300000,,,[('force', 0)]),(,398000,,,[('force', 0)]),(,1655555,,,[('force', 0)]),(,299000,,,[('force', 0)]),(,190000,,.,[('force', 0)])])
(9164,(2021,01,22,18,25,37),-1,[(,1155555,,,[('force', 0)]),(,325000,,,[('force', 0)]),(,189999,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,190000,,,[('force', 0)]),(,300000,,,[('force', 0)]),(,398000,,,[('force', 0)]),(,1655555,,,[('force', 0)]),(,299000,,,[('force', 0)]),(,190000,,.,[('force', 0)])])
(9164,(2021,01,22,18,25,37),-1,[(,1155555,,,[('force', 0)]),(,325000,,,[('force', 0)]),(,189999,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,190000,,,[('force', 0)]),(,300000,,,[('force', 0)]),(,398000,,,[('force', 0)]),(,1655555,,,[('force', 0)]),(,299000,,,[('force', 0)]),(,190000,,.,[('force', 0)])])
(9164,(2021,01,22,18,25,37),-1,[(,1155555,,,[('force', 0)]),(,325000,,,[('force', 0)]),(,189999,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,190000,,,[('force', 0)]),(,300000,,,[('force', 0)]),(,398000,,,[('force', 0)]),(,1655555,,,[('force', 0)]),(,299000,,,[('force', 0)]),(,190000,,.,[('force', 0)])])
(9164,(2021,01,22,18,25,37),-1,[(,1155555,,,[('force', 0)]),(,325000,,,[('force', 0)]),(,189999,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,190000,,,[('force', 0)]),(,300000,,,[('force', 0)]),(,398000,,,[('force', 0)]),(,1655555,,,[('force', 0)]),(,299000,,,[('force', 0)]),(,190000,,.,[('force', 0)])])
(9164,(2021,01,22,18,25,37),-1,[(,1155555,,,[('force', 0)]),(,325000,,,[('force', 0)]),(,189999,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,190000,,,[('force', 0)]),(,300000,,,[('force', 0)]),(,398000,,,[('force', 0)]),(,1655555,,,[('force', 0)]),(,299000,,,[('force', 0)]),(,190000,,.,[('force', 0)])])
(9164,(2021,01,22,18,25,37),-1,[(,1155555,,,[('force', 0)]),(,325000,,,[('force', 0)]),(,189999,,,[('force', 0)]),(,180000,,,[('force', 0)]),(,190000,,,[('force', 0)]),(,300000,,,[('force', 0)]),(,398000,,,[('force', 0)]),(,1655555,,,[('force', 0)]),(,299000,,,[('force', 0)]),(,190000,,.,[('force', 0)])])
