(8007,(2021,01,22,18,25,14),-1,[(,18000,,,[('force', 0)]),(,35000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(8007,(2021,01,22,18,25,14),-1,[(,18000,,,[('force', 0)]),(,35000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(8007,(2021,01,22,18,25,14),-1,[(,18000,,,[('force', 0)]),(,35000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(8007,(2021,01,22,18,25,14),-1,[(,18000,,,[('force', 0)]),(,35000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(8007,(2021,01,22,18,25,14),-1,[(,18000,,,[('force', 0)]),(,35000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(8007,(2021,01,22,18,25,14),-1,[(,18000,,,[('force', 0)]),(,35000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(8007,(2021,01,22,18,25,14),-1,[(,18000,,,[('force', 0)]),(,35000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(8007,(2021,01,22,18,25,37),-1,[(,18000,,,[('force', 0)]),(,35000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(8007,(2021,01,22,18,25,37),-1,[(,18000,,,[('force', 0)]),(,35000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(8007,(2021,01,22,18,25,37),-1,[(,18000,,,[('force', 0)]),(,35000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(8007,(2021,01,22,18,25,37),-1,[(,18000,,,[('force', 0)]),(,35000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(8007,(2021,01,22,18,25,37),-1,[(,18000,,,[('force', 0)]),(,35000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(8007,(2021,01,22,18,25,37),-1,[(,18000,,,[('force', 0)]),(,35000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
(8007,(2021,01,22,18,25,37),-1,[(,18000,,,[('force', 0)]),(,35000,,,[('force', 0)]),(,18000,,.,[('force', 0)])])
