(917,(2021,01,22,18,25,14),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,14),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,14),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,14),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,14),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,14),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,14),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,14),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,37),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,37),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,37),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,37),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,37),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,37),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,37),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
(917,(2021,01,22,18,25,37),-1,[(,489999,,,[('force', 0)]),(,700000,,,[('force', 0)]),(,489999,,.,[('force', 0)])])
