(6917,(2021,01,22,19,21,06),-1,[(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,2000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3500,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3400,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,.,[('force', 0)])])
(6917,(2021,01,22,19,21,06),-1,[(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,2000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3500,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3400,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,.,[('force', 0)])])
(6917,(2021,01,22,19,21,06),-1,[(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,2000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3500,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3400,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,.,[('force', 0)])])
(6917,(2021,01,22,19,21,06),-1,[(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,2000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3500,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3400,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,.,[('force', 0)])])
(6917,(2021,01,22,19,21,06),-1,[(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,2000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3500,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3400,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,.,[('force', 0)])])
(6917,(2021,01,22,19,21,06),-1,[(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,2000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3500,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3400,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,.,[('force', 0)])])
(6917,(2021,01,22,19,21,06),-1,[(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,2000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3500,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3400,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,.,[('force', 0)])])
(6917,(2021,01,22,19,21,35),-1,[(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,2000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3500,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3400,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,.,[('force', 0)])])
(6917,(2021,01,22,19,21,35),-1,[(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,2000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3500,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3400,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,.,[('force', 0)])])
(6917,(2021,01,22,19,21,35),-1,[(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,2000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3500,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3400,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,.,[('force', 0)])])
(6917,(2021,01,22,19,21,35),-1,[(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,2000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3500,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3400,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,.,[('force', 0)])])
(6917,(2021,01,22,19,21,35),-1,[(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,2000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3500,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3400,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,.,[('force', 0)])])
(6917,(2021,01,22,19,21,35),-1,[(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,2000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3500,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,3400,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,1199,,,[('force', 0)]),(,1199,,.,[('force', 0)])])
