(6912,(2021,01,22,19,21,06),-1,[(,50,,,[('force', 0)]),(,49,,,[('force', 0)]),(,50,,,[('force', 0)]),(,79,,,[('force', 0)]),(,99,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,50,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,100,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,100,,,[('force', 0)]),(,100,,.,[('force', 0)])])
(6912,(2021,01,22,19,21,06),-1,[(,50,,,[('force', 0)]),(,49,,,[('force', 0)]),(,50,,,[('force', 0)]),(,79,,,[('force', 0)]),(,99,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,50,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,100,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,100,,,[('force', 0)]),(,100,,.,[('force', 0)])])
(6912,(2021,01,22,19,21,06),-1,[(,50,,,[('force', 0)]),(,49,,,[('force', 0)]),(,50,,,[('force', 0)]),(,79,,,[('force', 0)]),(,99,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,50,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,100,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,100,,,[('force', 0)]),(,100,,.,[('force', 0)])])
(6912,(2021,01,22,19,21,06),-1,[(,50,,,[('force', 0)]),(,49,,,[('force', 0)]),(,50,,,[('force', 0)]),(,79,,,[('force', 0)]),(,99,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,50,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,100,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,100,,,[('force', 0)]),(,100,,.,[('force', 0)])])
(6912,(2021,01,22,19,21,06),-1,[(,50,,,[('force', 0)]),(,49,,,[('force', 0)]),(,50,,,[('force', 0)]),(,79,,,[('force', 0)]),(,99,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,50,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,100,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,100,,,[('force', 0)]),(,100,,.,[('force', 0)])])
(6912,(2021,01,22,19,21,06),-1,[(,50,,,[('force', 0)]),(,49,,,[('force', 0)]),(,50,,,[('force', 0)]),(,79,,,[('force', 0)]),(,99,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,50,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,100,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,100,,,[('force', 0)]),(,100,,.,[('force', 0)])])
(6912,(2021,01,22,19,21,06),-1,[(,50,,,[('force', 0)]),(,49,,,[('force', 0)]),(,50,,,[('force', 0)]),(,79,,,[('force', 0)]),(,99,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,50,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,100,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,100,,,[('force', 0)]),(,100,,.,[('force', 0)])])
(6912,(2021,01,22,19,21,35),-1,[(,50,,,[('force', 0)]),(,49,,,[('force', 0)]),(,50,,,[('force', 0)]),(,79,,,[('force', 0)]),(,99,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,50,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,100,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,100,,,[('force', 0)]),(,100,,.,[('force', 0)])])
(6912,(2021,01,22,19,21,35),-1,[(,50,,,[('force', 0)]),(,49,,,[('force', 0)]),(,50,,,[('force', 0)]),(,79,,,[('force', 0)]),(,99,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,50,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,100,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,100,,,[('force', 0)]),(,100,,.,[('force', 0)])])
(6912,(2021,01,22,19,21,35),-1,[(,50,,,[('force', 0)]),(,49,,,[('force', 0)]),(,50,,,[('force', 0)]),(,79,,,[('force', 0)]),(,99,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,50,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,100,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,100,,,[('force', 0)]),(,100,,.,[('force', 0)])])
(6912,(2021,01,22,19,21,35),-1,[(,50,,,[('force', 0)]),(,49,,,[('force', 0)]),(,50,,,[('force', 0)]),(,79,,,[('force', 0)]),(,99,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,50,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,100,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,100,,,[('force', 0)]),(,100,,.,[('force', 0)])])
(6912,(2021,01,22,19,21,35),-1,[(,50,,,[('force', 0)]),(,49,,,[('force', 0)]),(,50,,,[('force', 0)]),(,79,,,[('force', 0)]),(,99,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,50,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,100,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,100,,,[('force', 0)]),(,100,,.,[('force', 0)])])
(6912,(2021,01,22,19,21,35),-1,[(,50,,,[('force', 0)]),(,49,,,[('force', 0)]),(,50,,,[('force', 0)]),(,79,,,[('force', 0)]),(,99,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,50,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,100,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,100,,,[('force', 0)]),(,100,,.,[('force', 0)])])
(6912,(2021,01,22,19,21,35),-1,[(,50,,,[('force', 0)]),(,49,,,[('force', 0)]),(,50,,,[('force', 0)]),(,79,,,[('force', 0)]),(,99,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,50,,,[('force', 0)]),(,80,,,[('force', 0)]),(,77,,,[('force', 0)]),(,100,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,50,,,[('force', 0)]),(,100,,,[('force', 0)]),(,100,,.,[('force', 0)])])
