(6933,(2021,01,22,18,25,14),-1,[(,16000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,18000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,5500,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,5500,,.,[('force', 0)])])
(6933,(2021,01,22,18,25,14),-1,[(,16000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,18000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,5500,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,5500,,.,[('force', 0)])])
(6933,(2021,01,22,18,25,14),-1,[(,16000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,18000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,5500,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,5500,,.,[('force', 0)])])
(6933,(2021,01,22,18,25,14),-1,[(,16000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,18000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,5500,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,5500,,.,[('force', 0)])])
(6933,(2021,01,22,18,25,14),-1,[(,16000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,18000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,5500,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,5500,,.,[('force', 0)])])
(6933,(2021,01,22,18,25,14),-1,[(,16000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,18000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,5500,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,5500,,.,[('force', 0)])])
(6933,(2021,01,22,18,25,14),-1,[(,16000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,18000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,5500,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,5500,,.,[('force', 0)])])
(6933,(2021,01,22,18,25,37),-1,[(,16000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,18000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,5500,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,5500,,.,[('force', 0)])])
(6933,(2021,01,22,18,25,37),-1,[(,16000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,18000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,5500,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,5500,,.,[('force', 0)])])
(6933,(2021,01,22,18,25,37),-1,[(,16000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,18000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,5500,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,5500,,.,[('force', 0)])])
(6933,(2021,01,22,18,25,37),-1,[(,16000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,18000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,5500,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,5500,,.,[('force', 0)])])
(6933,(2021,01,22,18,25,37),-1,[(,16000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,18000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,5500,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,5500,,.,[('force', 0)])])
(6933,(2021,01,22,18,25,37),-1,[(,16000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,18000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,5500,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,5500,,.,[('force', 0)])])
(6933,(2021,01,22,18,25,37),-1,[(,16000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,1200,,,[('force', 0)]),(,18000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,7000,,,[('force', 0)]),(,5500,,,[('force', 0)]),(,2500,,,[('force', 0)]),(,5500,,.,[('force', 0)])])
