(8400,(2021,01,22,18,25,14),-1,[(,559000,,.,[('force', 0)])])
(8400,(2021,01,22,18,25,14),-1,[(,559000,,.,[('force', 0)])])
(8400,(2021,01,22,18,25,14),-1,[(,559000,,.,[('force', 0)])])
(8400,(2021,01,22,18,25,14),-1,[(,559000,,.,[('force', 0)])])
(8400,(2021,01,22,18,25,14),-1,[(,559000,,.,[('force', 0)])])
(8400,(2021,01,22,18,25,14),-1,[(,559000,,.,[('force', 0)])])
(8400,(2021,01,22,18,25,14),-1,[(,559000,,.,[('force', 0)])])
(8400,(2021,01,22,18,25,37),-1,[(,559000,,.,[('force', 0)])])
(8400,(2021,01,22,18,25,37),-1,[(,559000,,.,[('force', 0)])])
(8400,(2021,01,22,18,25,37),-1,[(,559000,,.,[('force', 0)])])
(8400,(2021,01,22,18,25,37),-1,[(,559000,,.,[('force', 0)])])
(8400,(2021,01,22,18,25,37),-1,[(,559000,,.,[('force', 0)])])
(8400,(2021,01,22,18,25,37),-1,[(,559000,,.,[('force', 0)])])
(8400,(2021,01,22,18,25,37),-1,[(,559000,,.,[('force', 0)])])
