(2489,(2021,01,22,19,21,06),-1,[(,25000,,,[('force', 0)]),(,14999,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,31111,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,14999,,.,[('force', 0)])])
(2489,(2021,01,22,19,21,06),-1,[(,25000,,,[('force', 0)]),(,14999,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,31111,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,14999,,.,[('force', 0)])])
(2489,(2021,01,22,19,21,06),-1,[(,25000,,,[('force', 0)]),(,14999,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,31111,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,12500,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,10500,,,[('force', 0)]),(,11000,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,11500,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,14999,,.,[('force', 0)])])
(2489,(2021,01,22,19,21,06),-1,[(,25000,,,[('force', 0)]),(,14999,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,31111,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,12500,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,10500,,,[('force', 0)]),(,11000,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,11500,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,14999,,.,[('force', 0)])])
(2489,(2021,01,22,19,21,06),-1,[(,25000,,,[('force', 0)]),(,14999,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,31111,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,12500,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,10500,,,[('force', 0)]),(,11000,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,11500,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,14999,,.,[('force', 0)])])
(2489,(2021,01,22,19,21,06),-1,[(,25000,,,[('force', 0)]),(,14999,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,31111,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,12500,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,10500,,,[('force', 0)]),(,11000,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,11500,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,14999,,.,[('force', 0)])])
(2489,(2021,01,22,19,21,06),-1,[(,25000,,,[('force', 0)]),(,14999,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,31111,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,12500,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,10500,,,[('force', 0)]),(,11000,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,11500,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,14999,,.,[('force', 0)])])
(2489,(2021,01,22,19,21,35),-1,[(,25000,,,[('force', 0)]),(,14999,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,31111,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,14999,,.,[('force', 0)])])
(2489,(2021,01,22,19,21,35),-1,[(,25000,,,[('force', 0)]),(,14999,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,31111,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,14999,,.,[('force', 0)])])
(2489,(2021,01,22,19,21,35),-1,[(,25000,,,[('force', 0)]),(,14999,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,31111,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,12500,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,10500,,,[('force', 0)]),(,11000,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,11500,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,14999,,.,[('force', 0)])])
(2489,(2021,01,22,19,21,35),-1,[(,25000,,,[('force', 0)]),(,14999,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,31111,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,12500,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,10500,,,[('force', 0)]),(,11000,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,11500,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,14999,,.,[('force', 0)])])
(2489,(2021,01,22,19,21,35),-1,[(,25000,,,[('force', 0)]),(,14999,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,31111,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,12500,,,[('force', 0)]),(,15000,,,[('force', 0)]),(,13000,,,[('force', 0)]),(,10500,,,[('force', 0)]),(,11000,,,[('force', 0)]),(,14998,,,[('force', 0)]),(,11500,,,[('force', 0)]),(,10000,,,[('force', 0)]),(,20000,,,[('force', 0)]),(,8000,,,[('force', 0)]),(,14999,,.,[('force', 0)])])
