(8065,(2021,01,22,19,21,06),-1,[(,18998,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,21,06),-1,[(,18998,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,21,06),-1,[(,18999,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,21,06),-1,[(,18999,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,21,06),-1,[(,18999,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,21,06),-1,[(,18999,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,21,35),-1,[(,18998,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,21,35),-1,[(,18998,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,21,35),-1,[(,18999,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,21,35),-1,[(,18999,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,21,35),-1,[(,18999,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,21,35),-1,[(,18999,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,24,09),-1,[(,18998,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,24,09),-1,[(,18998,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,24,09),-1,[(,18999,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,24,09),-1,[(,18999,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,24,09),-1,[(,18999,195000,.,[('force', 0)])])
(8065,(2021,01,22,19,24,09),-1,[(,18999,195000,.,[('force', 0)])])
