(7141,(2021,01,22,18,25,14),-1,[(,550000,,,[('force', 0)]),(,888888,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(7141,(2021,01,22,18,25,14),-1,[(,550000,,,[('force', 0)]),(,888888,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(7141,(2021,01,22,18,25,14),-1,[(,550000,,,[('force', 0)]),(,888888,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(7141,(2021,01,22,18,25,14),-1,[(,550000,,,[('force', 0)]),(,888888,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(7141,(2021,01,22,18,25,14),-1,[(,550000,,,[('force', 0)]),(,888888,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(7141,(2021,01,22,18,25,14),-1,[(,550000,,,[('force', 0)]),(,888888,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(7141,(2021,01,22,18,25,14),-1,[(,550000,,,[('force', 0)]),(,888888,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(7141,(2021,01,22,18,25,37),-1,[(,550000,,,[('force', 0)]),(,888888,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(7141,(2021,01,22,18,25,37),-1,[(,550000,,,[('force', 0)]),(,888888,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(7141,(2021,01,22,18,25,37),-1,[(,550000,,,[('force', 0)]),(,888888,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(7141,(2021,01,22,18,25,37),-1,[(,550000,,,[('force', 0)]),(,888888,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(7141,(2021,01,22,18,25,37),-1,[(,550000,,,[('force', 0)]),(,888888,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(7141,(2021,01,22,18,25,37),-1,[(,550000,,,[('force', 0)]),(,888888,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
(7141,(2021,01,22,18,25,37),-1,[(,550000,,,[('force', 0)]),(,888888,,,[('force', 0)]),(,500000,,.,[('force', 0)])])
