(6731,(2021,01,22,19,21,06),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,06),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,06),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,06),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,06),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,06),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,06),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,06),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,35),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,35),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,35),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,35),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,35),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,35),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,35),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
(6731,(2021,01,22,19,21,35),-1,[(,100000,,,[('force', 0)]),(,69500,,,[('force', 0)]),(,29500,,,[('force', 0)]),(,29000,,,[('force', 0)]),(,100000,,.,[('force', 0)])])
